csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66
1239.505680575321	-3.5723958581368147	1536374.33217849	12.762012167233072	886.8410062034261	-0.2692290071960315	786486.9702839053	0.07248425831576077	881.669717143139	-4.235670997305988	17.9409087974191	777341.4901272628	1.43703	38.39510300000001	0.54702885	0.312156	0.017045547299999998	-0.028551137999999997	0.052836515	0.0051323066999999995	0.07802814179999999	-0.0172613322	-0.0294453492	-0.1707253671	0.065624447	-0.20664504649999998	-0.032048128599999996	0.1180027836	0.0096069961	-0.1673791285	0.0738832494	-0.021374982200000003	0.0403497085	-0.020735203100000002	0.0839656698	-0.1021207685	-0.0059832986999999995	-0.0914018198	0.0814231297	0.147744782	-0.034354584	0.1002212942	-0.009557294499999999	0.0242891581	-0.034677706	-0.09337637289999999	-0.0485875806	-0.0501267009	-0.0044452031	-0.0408537469	-0.1563421824	0.0053572502	0.0035674693	0.0960468624	0.0160992385	-0.0692311187	-0.1122373857	-0.0480734136	0.2380656239	0.0061438625	0.1635724322	-0.054162431399999995	0.0376463346	-0.0909934597	0.10648587050000001	-0.0112080835	0.0679187339	0.1148517711	0.0592237443	-0.0192677401	0.1175210603	0.1641644618	-0.0035791365000000007	-0.0953565307	-0.0650819499	-0.046407476600000004	0.0255675259	0.0565537211	0.1165997253	-0.0418708931	-0.0381954949	-0.0454731164	0.10798247970000001	0.0161262264	0.07363704089999999	-0.0704260439	0.0657863004	-0.1212850005	0.0863016198	0.0585780958	0.018772575	-0.0249048742	-0.0634455806	0.0	-0.038169	-0.015899500000000004	0.0002527941002500001	0.001456872561	0.286897	0.18366799999999994	0.03373393422399998	0.08230988860899997	0.982546	0.013283999999999851	0.00017646465599999606	0.9653966421159998	-0.0183486	0.003046500000000001	9.281162250000004e-06	0.00033667112196	-0.000435555	-0.002812665	1.89708158025e-07	7.911084402224999e-06	-0.00125568	-0.0008243819999999997	6.796056819239996e-07	1.5767322623999997e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1239.694345308246	0.18866473292496266	1536842.0697892408	0.035594381449647494	887.5980202786483	0.7570140752221732	787830.2456025756	0.5730703100844822	883.359062984487	1.6893458413479718	2.853889371679688	780323.2341568308	1.6970740000000002	45.34304	0.50902144	0.306369	-0.0028359882	0.1050302579	-0.0885735754	0.0167604424	0.11316506609999999	0.004776263	-0.10424763320000001	0.0033769640999999997	0.0965414907	-0.23836115559999999	0.0881986081	-0.0561578456	-0.0378681525	-0.052267440199999994	0.037373474	-0.0245797679	-0.0078427228	-0.1456981561	-0.0930490575	-0.2604938668	-0.025463737099999998	0.0171227786	0.0845320648	-0.0224914722	0.035425751899999997	0.1072287593	-0.0006168116000000001	-0.0175590763	-0.1242342051	0.1195518482	-0.0418225207	0.1181983542	0.0810857297	-0.0498676893	-0.0788627683	0.0650985222	0.0541288336	0.10703159470000001	0.029946404300000007	-0.1082159825	0.0202353205	-0.11623602390000001	0.17428717920000006	0.029565927599999996	-0.056351252699999986	-0.18307262010000008	-0.09088309609999999	-0.0367695971	-0.0069177797	-0.1519303166	-0.0343918854	0.18056118170000002	0.12043172710000001	0.0536636438	0.1336162264	0.0613791458	-0.0651050733	0.13001941449999999	0.06601120349999999	0.0696283863	0.073824825	0.0581436824	0.0160715304	0.15696877039999999	0.0106292449	0.1544482986	0.0760274845	0.0154700271	-0.0042087521	0.0963173185	-0.0385775373	-0.1341374728	0.08567351449999999	0.056332973499999994	0.014638079699999999	-0.0302670833	-0.0685343891	0.0	0.00779744	0.04596644	0.0021129136062736005	6.08000705536e-05	0.231485	-0.05541199999999996	0.003070489743999996	0.053585305225	0.965338	-0.017208	0.00029611526400000004	0.9318774542439998	-0.0126901	0.0056584999999999995	3.201862224999999e-05	0.00016103863801	-0.00200513	-0.001569575	4.0205463168999985e-06	2.463565680625e-06	-0.000675055	0.0005806249999999999	3.3712539062499984e-07	4.556992530250001e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1257.7493242376415	18.054978929395475	1581933.362620244	325.9822641409145	886.250699497834	-1.3473207808142431	785440.3023604002	1.8152732864139025	885.7214727019597	2.362409717472701	5.580979673209447	784502.5272053282	1.855814	49.584328	0.28488675	0.170763	0.0640237142	-0.0367894102	0.054020504299999994	-0.1219520634	0.0481273804	-0.0596881559	-0.049260026900000004	-0.13636294359999998	-0.0360600468	-0.1375443679	-0.15935592140000002	0.0254923619	0.0963604765	0.0022353833999999998	0.17648322030000002	0.0284306845	-0.0180193551	-0.050341459299999995	0.0084722055	-0.09015883529999999	-0.13997555039999998	-0.1353623424	0.0626086946	0.12011689390000001	-0.0525150134	0.0541468015	0.009663128	0.1130381328	0.1812413407	0.028371318	-0.0137530602	-0.032094979100000004	-0.052984889900000005	0.0829932081	-0.1620308936	-0.0641407933	0.0686657072	0.0517457368	-0.028186189	-0.09025336070000001	-0.0702335518	0.0345816345	0.1829187636	-0.0478377302	-0.03568417	-0.0274241483	0.09362863699999999	-0.07610238030000001	0.10408452539999999	-0.06686905929999999	0.17714435109999999	0.09481315439999999	-0.16265380029999998	-0.0279377324	0.0695231523	0.0994165236	0.10115481890000001	-0.0928881022	-0.0917564676	-0.074789943	-0.0278782403	0.0694346667	0.08971777449999999	0.1090919642	-0.0151818052	0.0843357349	-0.050917269800000005	0.13735260289999998	0.10058220720000001	-0.2086774559	-0.02304472	0.0405867866	0.08502728609999999	0.0540401879	0.0104757199	-0.0355268781	-0.0732609134	0.0	0.017434400000000003	0.009636960000000005	9.287099804160009e-05	0.00030395830336000016	0.280302	0.048817	0.002383099489	0.078569211204	0.8057079999999999	-0.15963000000000005	0.025481736900000017	0.6491653812639998	-0.0126431	4.70000000000019e-05	2.209000000000179e-09	0.00015984797760999994	-0.0013658600000000006	0.0006392699999999992	1.8655735396000015e-06	4.0866613289999905e-07	-2.52692e-05	0.0006497858	4.2222158588164e-07	6.385324686400001e-10	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1249.2911523994885	-8.458171838153019	1560728.3834636419	71.54067084372484	885.782868972413	-0.46783052542105	784611.2909649991	0.2188654005157357	882.1396391748027	-3.5818335271569595	12.829531416265665	778170.3430034511	2.656278	70.971397	0.4415700300000001	0.273561	-0.025877107400000002	0.1725571208	0.0067169699	0.0036831157	0.0876509294	0.0219784887	-0.1280225314	-0.0032989495	-0.0632604996	-0.0439764319	0.0656445497	0.1087777227	-0.0589625296	-0.0915235725	-0.0573677866	0.0367214243	-0.2075200476	-0.1024743469	0.09405608619999999	-0.1270908961	-0.0830785215	0.0772395926	-0.0178332895	-0.051856865	-0.1226039616	0.1429009324	-0.0049489088	-0.06386013089999999	0.08782724869999999	0.1605578906	0.17809168260000002	0.1254497447	0.045015727699999994	0.0256446309	-0.0939920878	-0.0140132349	-0.162803648	0.0594395727	0.040808989500000004	-0.1295821019	0.0049313489	-0.0852291488	0.053923715	0.0825077402	0.0459327566	0.043105494800000005	-0.0054726853	0.196170101	0.09706504279999999	-0.0445717932	0.10813486439999999	0.0671418492	0.0605223833	0.1232851991	0.0203693349	-0.0454449467	0.0348416505	-0.0586883923	-0.019987436100000002	0.0842562724	0.171529207	0.0999181201	0.0126495852	0.0508349686	0.2668231198	0.166153508	-0.1271776946	-0.0848788022	-0.241405413	-0.1384202471	-0.0244911702	-0.102647034	0.0843630714	0.0517016789	0.006293419000000001	-0.040666461200000004	-0.0776001682	0.0	-0.00952804	-0.026962440000000004	0.0007269731707536003	9.07835462416e-05	0.368571	0.08826899999999999	0.007791416360999999	0.135844582041	1.03654	0.2308320000000001	0.05328341222400007	1.0744151715999999	-0.0109836	0.0016594999999999995	2.7539402499999984e-06	0.00012063946896	-0.0013658600000000006	0.0	1.8655735396000015e-06	0.0	-0.000275901	-0.0002506318	6.281629917124003e-08	7.6121361801e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1249.908924639595	0.617772240106433	1562272.3198937087	0.38164254064612013	886.85494954357	1.0720805711570165	786511.7015299281	1.1493567510523548	884.5863741895719	2.4467350147691604	5.986512232497443	782493.0534018533	2.632371	70.332657	1.08983451	0.513721	0.09810507519999999	-0.0161571813	0.1412170005	0.09395456519999999	0.0137735394	-0.1117706478	0.041544086099999995	-0.1712782181	-0.2115592777	-0.1356079778	0.0910104124	-0.032313743799999996	0.1723268611	-0.033247770600000004	-0.0771048067	0.1123699823	0.0828263693	0.17105104710000002	-0.0971574476	-0.13301005789999998	0.1591132307	-0.1195489952	0.2240302748	-0.0069116933	0.0470119433	0.1644887629	0.2577143161	-0.0180465769	0.065136771	0.1982958906	0.1576753943	-0.098555444	-0.0960719528	0.1546177628	-0.11484060019999999	0.17990788149999998	-0.0530617683	0.0379884654	-0.0934976931	0.0108895281	-0.1591002294	-0.1587499783	0.1832200139	-0.0075312104	-0.061646294299999994	0.17267942690000002	0.0324712384	-0.0902535706	-0.2867311965	0.12655878380000002	-0.0369715872	0.23737567140000002	-0.11679907699999999	-0.1107029418	-0.008207440699999999	0.0753897142	0.12863194949999998	0.010919136299999998	-0.070716531	0.22318589239999997	0.0848572076	0.2591034939	-0.148540814	0.1265915315	-0.0527792681	0.0391362539	-0.0803674516	0.0514045137	-0.0634463095	0.088055163	0.07920941320000001	0.0776418023	0.0836810109	0.049319425099999994	0.0020991383	-0.0456684419	-0.0815292157	0.0	-0.112227	-0.10269896	0.0105470763850816	0.012594899528999998	0.0596727	-0.3088983	0.09541815974288996	0.0035608311252899993	0.693102	-0.343438	0.11794965984400002	0.480390382404	-0.00517026	0.005813339999999999	3.3794921955599994e-05	2.67315884676e-05	-0.000686723	0.0006791370000000008	4.71588478729e-07	4.6122706476900094e-07	-0.000479409	-0.00020350800000000006	4.1415506064000016e-08	2.2983298928100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1251.8899284181184	1.9810037785234729	1567228.3928747217	3.9243759705242764	883.341790860052	-3.5131586835179864	780292.7194798439	12.342283935577829	893.8571288806102	9.270754691038293	85.94689254140849	798980.5668506876	2.458639	65.690811	0.8381200000000001	0.684027	0.0877063942	-0.19704701300000002	-0.0739294932	-0.0703176133	-0.09142129310000001	-0.0703392644	0.1570586912	0.0449287478	0.0185217302	-0.0936411781	-0.0583199742	-0.089303149	-0.08581342730000001	-0.026976717200000003	-0.0271880776	0.17098225949999998	-0.0838860211	-0.0267345158	-0.21826672079999998	0.08577765970000001	0.2779780901	0.048867104800000005	0.15199622880000002	0.0168501393	0.0942421534	0.0775686451	-0.158838797	-0.0654973933	0.26834559059999996	0.0028593309999999997	-0.009228925899999999	-0.10843805640000001	-0.0648625514	0.0485932587	0.1296914164	0.009810036500000001	0.1818934164	-0.0542251349	-0.08756120210000001	0.1724335081	0.0032528368	0.0495794339	0.10534465529999999	0.0569387846	-0.0466524059	-0.1073025401	-0.12964526199999998	0.1616159692	-0.051177798899999995	0.0656318615	-0.2659532723	0.1203668472	-0.0276618134	0.046117131299999996	-0.05974304530000001	-0.0872469279	0.2116117925	-0.1584610394	-0.0578718303	0.14403634029999998	-0.1565277048	-0.030565985499999997	0.0430515706	0.0637459106	0.0442235035	0.005863302	0.018202918999999998	-0.061382914000000004	0.0963011969	-0.0562537054	-0.13322153009999999	0.027612256800000002	0.0829812487	0.0468954422	-0.0020991383	-0.050515895	-0.08502728609999999	0.0	-0.0704303	0.041796699999999985	0.0017469641308899993	0.00496042715809	0.031538	-0.0281347	0.0007915613440900001	0.0009946454439999997	0.0117724	-0.6813296	0.46421002383616	0.00013858940175999994	-0.00420082	0.0009694400000000002	9.398139136000004e-07	1.76468886724e-05	-0.000664257	2.246599999999996e-05	4.4123736204899997e-07	5.04721155999998e-10	0.000265865	0.000745274	5.554333350759999e-07	7.0684198225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1249.4451378861265	-2.444790531991885	1561113.1525872818	5.977000745317162	881.1290059629207	-2.2127848971313138	776388.3251492047	4.89641700097244	885.1407828393167	-8.716346041293491	75.9746883115727	783474.2054453982	1.447147	38.665394	0.13547075000000006	0.0750819	0.035628968500000004	-0.2458186204	-0.0679477715	-0.08439841390000001	-0.1357888628	-0.014005601599999999	0.1568218389	0.058676613600000004	0.0677053222	0.0013128503	-0.1085728961	-0.0185380717	-0.0661778663	-0.0160683396	0.043746695599999996	0.1829201598	0.1074245677	-0.1461436685	-0.0109242471	0.15872166099999999	0.0249936786	0.0174349757	0.1750699269	0.0129377365	0.1507459216	0.0783431067	-0.0203233811	-0.0031215643	0.1912993998	-0.0001859699	-0.0974736794	-0.1412651469	-0.019587790600000002	-0.0406441386	0.17144963670000002	-0.1840271409	0.0805952027	-0.10651415	-0.0482750762	0.17964519629999998	0.0164292768	0.078024642	0.0426369933	0.062614474	-0.0250248952	-0.024336344	-0.0404472435	-0.0792560038	0.09825363460000001	0.1220290367	-0.1762811772	0.0310562481	-0.11255757429999999	0.0163977836	0.09303057880000001	-0.07024343059999999	0.07648418950000001	0.0057133466	-0.1259616445	0.0070472473	-0.2100017432	-0.005339130300000001	0.0572629271	0.1100732752	-0.07660015469999999	-0.022511395400000002	0.025435552799999997	0.1297586019	-0.0937441661	-0.0544016594	0.0086267695	0.25203754230000003	0.08226393309999999	0.044431781	-0.006293419000000001	-0.055192418300000004	-0.0880758881	0.0	-0.0756378	-0.005207500000000004	2.711805625000004e-05	0.0057210767888400006	0.0314953	-4.269999999999968e-05	1.8232899999999731e-09	0.00099195392209	-0.051333400000000015	-0.0631058	0.0039823419936400005	0.002635117955560001	-0.00361386	0.0005869600000000001	3.445220416000001e-07	1.30599840996e-05	-0.000424022	0.00024023500000000005	1.7979465648399997e-07	5.771285522500002e-08	-0.000249235	-0.0005151	2.6532801e-07	6.2118085225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1249.567334063668	0.12219617754158207	1561418.5223589828	0.014931905805773847	884.2043570137503	3.075351050829568	781817.3449620996	9.457784085838526	884.338157802169	-0.8026250371476635	0.6442069502562883	782053.977344934	1.732128	46.279629	0.653181565	0.381707	0.1193024008	-0.06342487769999999	-0.053606883	0.07014758509999999	-0.0747673311	-0.09590702289999999	0.058675102199999996	0.0787456084	0.0056842362	0.0439421459	0.0173275266	-0.0146889751	-0.0001464967	-0.18330343100000002	-0.0907006245	0.0991289659	0.0978429398	-0.0441683242	0.0073535247	-0.07415888429999999	-0.07638457	-0.0662248422	0.1915223718	-0.0597644851	-0.0444212978	-0.0570515749	0.1221989084	-0.0155528227	-0.0763167824	-0.06780946639999999	-0.0779490756	-0.038497562	0.0850005953	0.0684508727	0.18245348530000002	-0.0671281948	-0.11044261429999999	-0.0377884332	-0.11873750470000001	0.0890621618	-0.007512736099999999	-0.0007945405999999999	0.019556241999999998	0.09434214630000001	0.0750576627	7.41592e-05	0.0331279492	-0.0711775208	-0.0742662704	0.0826268519	-0.07280183309999999	0.12175252789999999	-0.1195472746	0.0445701756	0.0754148771	0.06657863650000001	-0.1156999098	0.128917872	-0.0960160149	-0.14553564789999998	-0.0653813013	0.10712413529999999	0.0167662748	-0.0555746305	-0.11417381	-0.0610415955	-0.0179227992	-0.0601594434	-0.07752470139999999	-0.011156045600000001	-0.07970392679999999	0.017255844	0.0815292157	0.0419305261	-0.0104757199	-0.059682188	-0.0906589064	0.0	-0.013745600000000002	0.0618922	0.00383064442084	0.00018894151936000005	0.167875	0.1363797	0.01859942257209	0.028182015625	0.260514	0.3118474	0.09724880088676	0.06786754419599997	-0.00127617	0.00233769	5.4647945360999984e-06	1.6286098689000004e-06	-0.000628753	-0.00020473100000000004	3.95330335009e-07	4.1914782361000014e-08	6.958930000000001e-05	0.0003188243	1.0164893427049e-07	4.842670674490001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1257.6272725569593	8.059938493291156	1581626.3566790563	64.96260851563652	886.986252089889	2.781895076138767	786744.6113964681	7.738940214645115	881.2397875083618	-3.0983702938071938	9.599898477546873	776583.5630877827	2.512303	67.124626	0.899687315	0.5491199999999999	0.0734206533	0.1501321623	-0.12420459119999999	0.046893597300000006	0.0990195232	-0.0885247205	-0.1328442383	0.09996659199999999	-0.0305036604	0.08070832809999999	0.038350158599999996	-0.2082260307	0.2169567904	0.0444948287	0.19715525829999997	0.024243904700000003	-0.0237343944	-0.031035349700000006	-0.0796257252	0.0398148441	-0.1552790025	-0.022096455600000002	-0.028802194500000006	-0.0053364584	0.1654149349	-0.0561733325	0.022295100800000002	0.0117707474	-0.1819952501	-0.22093996370000002	-0.1060589711	0.1960510358	0.0746620667	0.16706245390000002	-0.0169783106	0.032941610499999996	0.0165047891	0.0813614384	-0.067710307	-0.11730246279999999	0.0607032262	-0.0524161316	-0.10754017789999999	-0.1273875208	-0.17937843039999998	-0.1594477534	0.1419168413	-0.0422053025	-0.0094123715	-0.0160170777	-0.0093263473	-0.1113195025	-0.0736178254	0.0326782005	0.14825461550000002	-0.107597249	-0.1281223534	0.2295676962	0.1166236632	-0.019016874399999998	-0.0811672095	-0.0102056604	0.0799936363	-0.1405658591	-0.0057217162	0.009060583399999999	0.0030130554	-0.0611386876	0.027704245899999997	0.056836951399999995	-0.11634134	0.0612336838	0.0807772519	0.0393937938	-0.014638079699999999	-0.063970012	-0.09276268650000001	0.0	0.021926	0.0356716	0.00127246304656	0.00048074947599999993	0.4420020000000001	0.2741270000000001	0.07514561212900002	0.19536576800400005	0.6987369999999999	0.438223	0.192039397729	0.488233395169	0.000873827	0.0021499970000000003	4.6224871000089985e-06	7.635736259289998e-07	-0.0010514	-0.0004226470000000001	1.1054419600000002e-06	1.7863048660900003e-07	-0.000391081	-0.0004606703	2.1221712530209e-07	1.52944348561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1237.4485269518257	-20.178745605133603	1531278.8568552432	407.18177419669854	883.442540600474	-3.543711489415045	780470.7225426201	12.557891120212199	889.2240879797411	7.984300471379242	63.749054017266786	790719.4786434022	2.113178	56.460655	0.740086215	0.453547	0.1105232717	0.0424810303	-0.044059622400000005	-0.0196100765	-0.0771742342	-0.0895932927	-0.0347904733	0.07815613099999999	-0.08594236890000001	-0.0721080306	-0.0060049694999999995	0.0200978338	-0.1602860238	0.1503228473	0.032275103199999995	-0.1425578227	-0.0099622876	0.1187021843	0.0175661945	-0.038646668599999996	-0.0524211385	-0.08498043	-0.0642630079	0.0057601774	-0.027112494700000003	-0.075502784	-0.0143541769	0.0376216944	0.05435515849999999	-0.0830856953	0.0106765267	-0.0507862667	0.0549454842	0.0657517996	-0.0383678746	0.11372489640000001	0.1574178183	-0.0592506069	-0.11086177050000001	-0.029113828900000006	0.1499457092	0.012022500600000001	-0.0308635173	0.1151094302	-0.0453085934	0.0324698753	0.0026088197	0.0013546676000000001	-0.025894909900000002	-0.1356537448	0.1558857506	-0.0445621423	-0.0343309089	-0.0043022788	-0.08242523660000001	-0.0045423963	0.052772367	-0.07546420969999999	-0.047959330599999996	0.0041463803	0.005532762199999999	-0.0091689726	0.064660115	-0.0348021653	-0.052379498899999995	-0.029698510499999997	-0.033892005600000004	-0.08734581039999999	-0.0957757804	-0.004610565	-0.13074081	0.1009916675	0.0800082007	0.0368237304	-0.018772575	-0.0680413817	-0.0943761076	0.0	0.0226963	0.0007703000000000014	5.933620900000024e-07	0.0005151220336899999	0.171627	-0.27037500000000003	0.07310264062500002	0.029455827129	0.332606	-0.3661309999999999	0.13405190916099996	0.110626751236	0.00136209	0.0004882630000000001	2.3840075716900005e-07	1.8552891681e-06	1.54933e-05	0.0010668933	2.4004234489e-10	1.13826131358489e-06	0.00010996100000000005	0.0005010419999999999	2.5104308576399997e-07	1.209142152100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
